id,person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
16025,24.0,male,Bachelor,73127.0,3,RENT,10000.0,EDUCATION,11.01,0.14,2.0,622,No,0
42430,24.0,male,Associate,8277.0,1,RENT,1168.0,VENTURE,11.78,0.14,3.0,600,No,1
38849,25.0,female,Bachelor,69334.0,2,RENT,9395.0,PERSONAL,6.09,0.14,4.0,722,Yes,0
27444,32.0,female,Associate,169073.0,10,MORTGAGE,11000.0,EDUCATION,5.42,0.07,8.0,690,No,0
31652,44.0,male,High School,145173.0,25,MORTGAGE,4000.0,HOMEIMPROVEMENT,11.01,0.03,14.0,706,No,0
11367,26.0,female,High School,89870.0,3,MORTGAGE,4475.0,VENTURE,9.99,0.05,4.0,635,Yes,0
42003,26.0,male,Bachelor,74153.0,2,MORTGAGE,2010.0,EDUCATION,7.89,0.03,3.0,684,No,0
11772,24.0,male,High School,91764.0,5,MORTGAGE,7200.0,VENTURE,5.99,0.08,2.0,624,Yes,0
32240,47.0,female,Associate,57415.0,25,MORTGAGE,7500.0,MEDICAL,6.62,0.13,13.0,655,No,0
8397,24.0,female,High School,70014.0,1,MORTGAGE,3300.0,HOMEIMPROVEMENT,5.42,0.05,4.0,662,No,0
43544,23.0,male,High School,67912.0,4,RENT,18250.0,EDUCATION,16.69,0.27,4.0,640,No,1
14510,24.0,male,High School,130835.0,0,MORTGAGE,10000.0,DEBTCONSOLIDATION,8.49,0.08,2.0,613,Yes,0
6144,25.0,female,High School,58597.0,7,MORTGAGE,5000.0,VENTURE,11.01,0.09,4.0,584,Yes,0
18012,32.0,male,Bachelor,76633.0,10,RENT,25000.0,HOMEIMPROVEMENT,10.25,0.33,8.0,633,No,1
6818,25.0,female,Associate,78916.0,2,RENT,6000.0,DEBTCONSOLIDATION,12.87,0.08,4.0,525,No,0
5849,21.0,female,Associate,44803.0,0,RENT,5500.0,VENTURE,7.51,0.12,2.0,674,Yes,0
13968,22.0,female,Associate,73136.0,0,RENT,14000.0,DEBTCONSOLIDATION,13.48,0.19,3.0,651,Yes,0
12940,23.0,female,Master,103780.0,0,MORTGAGE,6000.0,EDUCATION,10.0,0.06,3.0,646,No,0
15250,23.0,female,Bachelor,29899.0,1,OWN,7000.0,EDUCATION,7.14,0.23,3.0,669,No,0
21912,34.0,female,Bachelor,99614.0,13,RENT,6000.0,MEDICAL,8.9,0.06,5.0,688,Yes,0
10863,24.0,female,Associate,77795.0,0,MORTGAGE,5000.0,EDUCATION,7.88,0.06,4.0,705,No,1
3406,23.0,female,Associate,72969.0,3,RENT,11000.0,EDUCATION,14.22,0.15,4.0,675,No,0
29932,36.0,male,High School,200240.0,17,RENT,10000.0,MEDICAL,7.88,0.05,17.0,696,No,0
12131,24.0,female,High School,150969.0,1,RENT,11500.0,VENTURE,10.38,0.08,2.0,607,No,0
13182,26.0,female,Associate,108802.0,6,MORTGAGE,6000.0,EDUCATION,9.91,0.06,3.0,654,No,0
25413,32.0,male,Associate,103126.0,7,MORTGAGE,9000.0,VENTURE,9.32,0.09,6.0,682,Yes,0
17955,32.0,male,Master,276922.0,8,RENT,35000.0,HOMEIMPROVEMENT,11.01,0.13,9.0,713,No,0
33647,26.0,female,High School,102859.0,5,MORTGAGE,2568.0,EDUCATION,8.25,0.02,3.0,548,Yes,0
29201,44.0,female,Associate,229542.0,26,MORTGAGE,8000.0,PERSONAL,13.16,0.03,15.0,648,No,0
11924,23.0,female,Bachelor,93740.0,0,MORTGAGE,4000.0,EDUCATION,16.77,0.04,4.0,636,Yes,0
15008,25.0,male,Associate,145146.0,2,MORTGAGE,9500.0,DEBTCONSOLIDATION,5.42,0.07,2.0,679,Yes,0
11915,23.0,male,Bachelor,33663.0,1,RENT,11000.0,DEBTCONSOLIDATION,8.59,0.33,4.0,608,No,1
24183,34.0,male,High School,55056.0,12,RENT,10000.0,VENTURE,11.71,0.18,10.0,664,Yes,0
7750,22.0,female,Bachelor,66699.0,0,OWN,8000.0,EDUCATION,11.01,0.12,2.0,684,No,0
30089,36.0,male,Associate,55879.0,17,MORTGAGE,10000.0,MEDICAL,13.49,0.18,16.0,507,Yes,0
4114,26.0,female,Bachelor,37077.0,3,RENT,4200.0,PERSONAL,9.91,0.11,4.0,691,Yes,0
21711,34.0,male,Bachelor,60943.0,15,RENT,6000.0,PERSONAL,9.91,0.1,8.0,704,No,0
31463,38.0,female,High School,115996.0,14,MORTGAGE,1500.0,PERSONAL,14.26,0.01,14.0,682,Yes,0
16544,22.0,male,High School,108843.0,0,MORTGAGE,20000.0,VENTURE,12.53,0.18,3.0,580,No,0
10731,22.0,female,High School,77720.0,0,MORTGAGE,14400.0,DEBTCONSOLIDATION,11.71,0.19,2.0,634,No,1
2471,22.0,male,Master,39489.0,0,MORTGAGE,15000.0,PERSONAL,13.98,0.38,3.0,592,No,0
7164,21.0,female,Bachelor,56178.0,0,MORTGAGE,17000.0,EDUCATION,13.16,0.3,4.0,544,No,1
39183,32.0,female,Bachelor,97075.0,11,MORTGAGE,24000.0,DEBTCONSOLIDATION,9.91,0.25,7.0,702,No,0
18151,29.0,male,Bachelor,205079.0,6,MORTGAGE,35000.0,PERSONAL,12.99,0.17,5.0,574,No,0
30530,41.0,male,Doctorate,70274.0,18,MORTGAGE,15000.0,PERSONAL,9.62,0.21,12.0,676,Yes,0
9141,22.0,male,Associate,89823.0,0,RENT,5050.0,PERSONAL,5.42,0.06,3.0,681,No,0
19866,27.0,female,Associate,59933.0,5,RENT,11000.0,MEDICAL,11.01,0.18,10.0,609,Yes,0
26767,28.0,female,High School,121251.0,6,MORTGAGE,25000.0,VENTURE,11.01,0.21,6.0,569,No,1
17742,24.0,male,High School,81479.0,1,MORTGAGE,12150.0,HOMEIMPROVEMENT,10.37,0.15,3.0,606,Yes,0
39663,26.0,female,High School,97098.0,1,RENT,9000.0,EDUCATION,10.74,0.09,2.0,634,No,0
28858,32.0,male,Associate,35996.0,7,MORTGAGE,10000.0,MEDICAL,15.95,0.28,9.0,680,No,1
7015,25.0,female,Bachelor,61910.0,3,MORTGAGE,3000.0,EDUCATION,13.99,0.05,2.0,621,Yes,0
28337,30.0,male,Master,73298.0,5,RENT,8000.0,MEDICAL,7.66,0.11,5.0,630,Yes,0
4744,25.0,male,Associate,36788.0,7,RENT,5000.0,EDUCATION,11.86,0.14,2.0,655,Yes,0
7102,24.0,female,Bachelor,62928.0,4,MORTGAGE,6300.0,VENTURE,5.79,0.1,3.0,525,Yes,0
13510,23.0,male,High School,112487.0,3,MORTGAGE,5000.0,EDUCATION,8.94,0.04,4.0,605,No,0
26105,28.0,female,Bachelor,116093.0,7,OWN,3000.0,PERSONAL,9.63,0.03,7.0,622,No,0
3355,22.0,female,Associate,42132.0,0,RENT,11000.0,HOMEIMPROVEMENT,15.99,0.26,3.0,528,No,1
41399,25.0,male,Master,57236.0,4,RENT,9000.0,EDUCATION,7.51,0.16,4.0,680,Yes,0
17706,26.0,male,Master,123487.0,4,MORTGAGE,20000.0,EDUCATION,11.36,0.16,4.0,670,No,0
10962,22.0,female,High School,37213.0,0,RENT,4200.0,VENTURE,15.31,0.11,2.0,517,No,1
24099,27.0,male,High School,84794.0,1,MORTGAGE,12000.0,VENTURE,9.91,0.14,6.0,660,Yes,0
28582,27.0,male,Master,35736.0,3,RENT,4000.0,MEDICAL,10.75,0.11,8.0,617,Yes,0
26697,29.0,female,Associate,57692.0,7,RENT,2000.0,DEBTCONSOLIDATION,9.99,0.03,6.0,652,No,0
38968,24.0,female,High School,74226.0,3,MORTGAGE,10000.0,DEBTCONSOLIDATION,7.22,0.13,3.0,633,No,0
3486,25.0,male,Bachelor,45094.0,0,OWN,10000.0,VENTURE,15.96,0.22,3.0,601,Yes,0
31322,49.0,male,Associate,106720.0,26,RENT,12000.0,VENTURE,6.62,0.11,17.0,712,No,0
18290,28.0,male,Associate,111342.0,3,RENT,22000.0,EDUCATION,12.69,0.2,9.0,671,Yes,0
4008,23.0,male,Associate,49119.0,0,MORTGAGE,10000.0,EDUCATION,7.51,0.2,3.0,538,Yes,0
36607,28.0,male,Master,55616.0,0,MORTGAGE,7500.0,EDUCATION,10.27,0.13,7.0,690,Yes,0
27582,34.0,male,Associate,181007.0,12,MORTGAGE,15000.0,VENTURE,11.86,0.08,9.0,556,No,0
38189,23.0,male,Bachelor,177406.0,1,MORTGAGE,24216.0,DEBTCONSOLIDATION,10.83,0.14,3.0,616,Yes,0
9326,22.0,male,Bachelor,74121.0,0,MORTGAGE,18200.0,MEDICAL,7.51,0.25,4.0,657,No,0
25494,27.0,male,Associate,103008.0,9,MORTGAGE,7500.0,VENTURE,10.99,0.07,10.0,581,No,0
27065,29.0,female,High School,145139.0,8,MORTGAGE,6250.0,MEDICAL,12.53,0.04,8.0,513,Yes,0
35689,25.0,male,Associate,48678.0,4,MORTGAGE,5000.0,MEDICAL,12.61,0.1,4.0,656,No,0
41598,28.0,male,Associate,81175.0,5,RENT,5000.0,PERSONAL,13.56,0.06,8.0,562,Yes,0
12877,23.0,female,Associate,90598.0,1,RENT,12000.0,DEBTCONSOLIDATION,11.58,0.13,3.0,677,Yes,0
11215,26.0,male,Associate,80272.0,6,MORTGAGE,12000.0,HOMEIMPROVEMENT,11.01,0.15,3.0,655,No,1
36565,24.0,female,Bachelor,121061.0,3,RENT,20000.0,HOMEIMPROVEMENT,11.71,0.17,3.0,684,No,0
24296,33.0,male,Associate,86324.0,12,MORTGAGE,6000.0,PERSONAL,14.72,0.07,7.0,677,No,0
13718,25.0,female,Bachelor,101100.0,2,RENT,13000.0,PERSONAL,11.71,0.13,3.0,526,Yes,0
20106,27.0,female,Bachelor,27397.0,2,RENT,4000.0,EDUCATION,6.39,0.15,10.0,596,Yes,0
7609,23.0,female,High School,65452.0,1,MORTGAGE,3000.0,VENTURE,5.42,0.05,2.0,551,Yes,0
26414,35.0,female,Associate,121751.0,12,MORTGAGE,2800.0,MEDICAL,12.87,0.02,5.0,673,Yes,0
35953,24.0,male,High School,138952.0,1,MORTGAGE,12000.0,EDUCATION,6.41,0.09,5.0,638,Yes,0
4314,22.0,male,High School,48883.0,3,OWN,6400.0,VENTURE,14.22,0.13,2.0,649,Yes,0
36412,24.0,female,Associate,99247.0,0,MORTGAGE,14000.0,VENTURE,7.88,0.14,4.0,685,No,0
33012,30.0,male,High School,104837.0,5,RENT,14898.0,PERSONAL,8.96,0.14,9.0,567,No,0
6410,24.0,female,Master,40502.0,4,RENT,6000.0,DEBTCONSOLIDATION,15.62,0.15,2.0,688,No,1
25973,29.0,female,Associate,113729.0,8,MORTGAGE,10000.0,PERSONAL,7.51,0.09,7.0,564,Yes,0
13810,24.0,male,High School,115979.0,1,MORTGAGE,15000.0,DEBTCONSOLIDATION,7.51,0.13,4.0,560,No,0
2779,24.0,male,Bachelor,67975.0,1,RENT,12000.0,HOMEIMPROVEMENT,8.94,0.18,3.0,665,Yes,0
4155,22.0,female,Associate,49232.0,1,MORTGAGE,5400.0,PERSONAL,7.42,0.11,2.0,485,Yes,0
17220,26.0,female,Bachelor,55067.0,0,RENT,4000.0,MEDICAL,12.21,0.07,2.0,607,Yes,0
3899,25.0,male,Master,42032.0,0,RENT,4000.0,HOMEIMPROVEMENT,11.01,0.1,2.0,540,No,1
19522,29.0,male,Associate,65756.0,7,RENT,12000.0,PERSONAL,14.74,0.18,10.0,559,No,0
10053,22.0,male,High School,36784.0,0,RENT,9375.0,PERSONAL,11.71,0.25,2.0,541,No,1
26316,27.0,female,High School,38466.0,5,OWN,12000.0,MEDICAL,12.73,0.31,6.0,668,Yes,0
31002,44.0,male,Doctorate,65782.0,20,RENT,10000.0,DEBTCONSOLIDATION,11.01,0.15,11.0,654,Yes,0
40526,30.0,female,High School,66898.0,10,MORTGAGE,6500.0,VENTURE,10.99,0.1,7.0,688,Yes,0
24499,28.0,female,Associate,88534.0,3,MORTGAGE,14000.0,EDUCATION,12.73,0.16,6.0,602,Yes,0
24233,27.0,female,Associate,77892.0,4,MORTGAGE,6000.0,EDUCATION,11.01,0.08,6.0,634,No,1
9178,22.0,male,Bachelor,66050.0,0,MORTGAGE,4000.0,EDUCATION,11.14,0.06,3.0,588,No,1
16709,23.0,female,Associate,60785.0,1,MORTGAGE,13750.0,DEBTCONSOLIDATION,18.43,0.23,3.0,503,No,1
10363,24.0,female,Associate,29650.0,4,RENT,10000.0,DEBTCONSOLIDATION,10.38,0.34,4.0,621,No,1
39610,23.0,male,Master,103741.0,0,MORTGAGE,12000.0,HOMEIMPROVEMENT,10.54,0.12,4.0,627,Yes,0
32045,48.0,male,Master,34607.0,23,MORTGAGE,7500.0,EDUCATION,7.74,0.22,17.0,679,No,0
36707,27.0,male,Bachelor,145854.0,4,MORTGAGE,5364.0,EDUCATION,5.82,0.04,6.0,599,Yes,0
18178,30.0,male,Associate,20288.0,8,MORTGAGE,7275.0,MEDICAL,5.42,0.36,10.0,561,No,1
18725,32.0,male,Doctorate,63354.0,9,RENT,16000.0,VENTURE,14.18,0.25,8.0,612,No,1
42793,27.0,male,High School,18538.0,2,RENT,7096.0,PERSONAL,9.13,0.38,5.0,557,No,1
22837,27.0,male,Bachelor,64182.0,3,MORTGAGE,21600.0,PERSONAL,17.27,0.34,9.0,673,No,1
28727,33.0,male,Master,72295.0,12,MORTGAGE,3000.0,PERSONAL,10.38,0.04,5.0,673,Yes,0
4193,26.0,male,Bachelor,29766.0,3,RENT,4500.0,VENTURE,5.79,0.15,3.0,593,No,0
44745,39.0,female,High School,51679.0,18,RENT,6000.0,PERSONAL,17.35,0.12,12.0,627,No,1
21668,29.0,male,High School,47989.0,8,RENT,6000.0,PERSONAL,12.69,0.13,5.0,652,No,1
15086,22.0,male,Bachelor,31037.0,0,OWN,13000.0,PERSONAL,8.88,0.42,4.0,663,No,0
17690,21.0,male,Master,118691.0,0,MORTGAGE,6000.0,DEBTCONSOLIDATION,10.59,0.05,4.0,623,Yes,0
38268,23.0,female,Associate,72885.0,1,MORTGAGE,7200.0,VENTURE,10.11,0.1,4.0,663,No,0
892,23.0,female,Bachelor,28684.0,1,OWN,2000.0,VENTURE,11.11,0.07,3.0,591,No,0
26803,28.0,female,Associate,137879.0,8,MORTGAGE,8000.0,VENTURE,18.64,0.06,10.0,635,Yes,0
9516,26.0,male,High School,75613.0,1,MORTGAGE,9600.0,EDUCATION,11.71,0.13,4.0,587,Yes,0
11302,24.0,female,Bachelor,88865.0,3,MORTGAGE,6500.0,EDUCATION,5.42,0.07,2.0,610,Yes,0
33136,32.0,male,Associate,85193.0,8,RENT,13000.0,PERSONAL,7.63,0.15,9.0,658,Yes,0
18223,32.0,female,Associate,21310.0,11,OWN,3200.0,PERSONAL,14.84,0.15,7.0,608,No,1
20578,34.0,male,Bachelor,132825.0,7,RENT,10000.0,DEBTCONSOLIDATION,7.66,0.08,9.0,674,Yes,0
9721,24.0,male,High School,77959.0,5,MORTGAGE,6000.0,VENTURE,10.75,0.08,3.0,691,Yes,0
10220,22.0,female,Bachelor,79859.0,1,OWN,7500.0,DEBTCONSOLIDATION,17.58,0.09,4.0,636,Yes,0
39546,23.0,female,Bachelor,60901.0,0,RENT,7200.0,VENTURE,10.1,0.12,4.0,654,Yes,0
17217,22.0,female,High School,48907.0,0,RENT,10000.0,EDUCATION,7.14,0.2,3.0,590,Yes,0
28439,31.0,female,High School,286690.0,7,MORTGAGE,12000.0,DEBTCONSOLIDATION,14.09,0.04,10.0,619,No,1
13604,23.0,male,High School,100732.0,0,MORTGAGE,12000.0,HOMEIMPROVEMENT,9.76,0.12,2.0,530,No,1
16772,23.0,female,Master,89499.0,0,RENT,25000.0,MEDICAL,10.36,0.28,2.0,563,No,1
24604,32.0,male,Master,90929.0,13,MORTGAGE,14000.0,MEDICAL,6.03,0.15,10.0,629,No,0
25615,31.0,male,Associate,105915.0,7,MORTGAGE,12650.0,MEDICAL,8.9,0.12,10.0,580,Yes,0
33627,22.0,female,Bachelor,35317.0,0,RENT,8000.0,MEDICAL,11.28,0.23,2.0,626,Yes,0
1359,22.0,female,High School,32342.0,2,MORTGAGE,5000.0,EDUCATION,5.42,0.15,4.0,639,Yes,0
5132,24.0,female,Bachelor,54185.0,2,OWN,6000.0,VENTURE,15.96,0.11,4.0,664,Yes,0
41666,38.0,female,Associate,82541.0,14,MORTGAGE,5000.0,VENTURE,11.06,0.06,15.0,671,Yes,0
23977,31.0,female,Bachelor,82676.0,8,OWN,10000.0,VENTURE,11.01,0.12,7.0,670,Yes,0
28282,30.0,female,Associate,49011.0,8,RENT,5500.0,DEBTCONSOLIDATION,7.74,0.11,10.0,607,Yes,0
32686,23.0,male,High School,49190.0,1,RENT,10000.0,EDUCATION,6.93,0.2,3.0,617,Yes,0
18833,31.0,male,Associate,31313.0,9,RENT,1400.0,PERSONAL,6.99,0.04,6.0,634,Yes,0
25418,28.0,female,High School,81666.0,4,RENT,12000.0,EDUCATION,11.01,0.15,7.0,523,Yes,0
33316,32.0,female,Bachelor,30829.0,9,RENT,3553.0,PERSONAL,9.97,0.12,7.0,603,Yes,0
3603,23.0,male,High School,39286.0,0,MORTGAGE,6000.0,MEDICAL,14.96,0.15,2.0,593,No,1
38420,26.0,female,Bachelor,67039.0,5,RENT,4500.0,VENTURE,10.11,0.07,5.0,627,Yes,0
7308,24.0,male,Associate,56092.0,1,MORTGAGE,15250.0,PERSONAL,12.53,0.27,2.0,571,No,1
6080,23.0,female,High School,58931.0,0,OWN,7000.0,VENTURE,10.74,0.12,4.0,686,Yes,0
40884,26.0,male,High School,127368.0,4,MORTGAGE,5000.0,MEDICAL,10.53,0.04,3.0,675,Yes,0
43638,27.0,male,High School,66271.0,2,RENT,10976.0,MEDICAL,14.98,0.17,10.0,535,No,1
21079,31.0,female,Bachelor,66709.0,13,RENT,5000.0,HOMEIMPROVEMENT,12.18,0.07,8.0,702,Yes,0
20831,29.0,male,Bachelor,52912.0,4,OWN,4625.0,PERSONAL,5.42,0.09,6.0,642,Yes,0
35095,26.0,female,Bachelor,60013.0,1,RENT,11000.0,VENTURE,12.11,0.18,7.0,675,Yes,0
450,22.0,female,High School,144904.0,0,RENT,24000.0,EDUCATION,9.91,0.17,4.0,638,No,0
5365,24.0,female,Associate,60054.0,0,RENT,8500.0,EDUCATION,6.54,0.14,4.0,674,Yes,0
3904,21.0,male,High School,48970.0,0,RENT,4000.0,EDUCATION,7.51,0.08,2.0,629,No,0
40952,34.0,male,Master,120795.0,11,MORTGAGE,5000.0,HOMEIMPROVEMENT,9.16,0.04,7.0,677,No,0
18858,29.0,male,Bachelor,34795.0,6,OWN,1800.0,HOMEIMPROVEMENT,5.42,0.05,6.0,664,No,0
4540,22.0,female,Bachelor,138701.0,0,RENT,4800.0,MEDICAL,7.88,0.03,2.0,651,Yes,0
13620,22.0,female,Bachelor,114941.0,0,MORTGAGE,6400.0,EDUCATION,7.9,0.06,4.0,633,Yes,0
39827,24.0,female,High School,82271.0,1,RENT,10000.0,DEBTCONSOLIDATION,16.02,0.12,2.0,651,No,0
33751,40.0,female,Associate,102573.0,17,MORTGAGE,10000.0,EDUCATION,13.25,0.1,12.0,672,No,0
19473,27.0,female,Associate,41440.0,5,MORTGAGE,6400.0,HOMEIMPROVEMENT,7.14,0.15,10.0,550,Yes,0
18348,32.0,female,Bachelor,66945.0,10,RENT,20000.0,VENTURE,11.83,0.3,7.0,630,No,1
34921,24.0,female,Bachelor,43283.0,0,OWN,3000.0,MEDICAL,12.12,0.07,3.0,623,No,0
36395,29.0,male,Bachelor,122291.0,3,MORTGAGE,12000.0,MEDICAL,11.01,0.1,10.0,643,No,0
20330,35.0,male,Associate,94453.0,11,RENT,4350.0,PERSONAL,15.27,0.05,6.0,651,No,1
40562,32.0,male,Master,54403.0,11,MORTGAGE,15000.0,PERSONAL,7.51,0.28,5.0,670,No,0
10258,24.0,female,Associate,79599.0,2,MORTGAGE,15000.0,MEDICAL,6.54,0.19,4.0,673,No,0
8482,25.0,female,Master,70666.0,0,MORTGAGE,8500.0,MEDICAL,7.14,0.12,3.0,670,Yes,0
3377,22.0,male,High School,56408.0,3,RENT,11000.0,EDUCATION,10.59,0.2,3.0,538,No,0
9637,24.0,female,Bachelor,76408.0,2,MORTGAGE,6300.0,VENTURE,11.49,0.08,4.0,618,Yes,0
14235,23.0,male,Bachelor,71633.0,0,RENT,14400.0,DEBTCONSOLIDATION,11.01,0.2,4.0,629,Yes,0
1373,22.0,male,Bachelor,43183.0,2,RENT,1000.0,VENTURE,11.01,0.02,3.0,609,Yes,0
2754,25.0,female,Bachelor,41742.0,3,MORTGAGE,10000.0,MEDICAL,12.87,0.24,4.0,673,Yes,0
44412,34.0,female,High School,53894.0,10,MORTGAGE,9003.0,VENTURE,15.18,0.17,7.0,650,No,1
44886,26.0,male,High School,72707.0,4,RENT,24000.0,PERSONAL,10.84,0.33,4.0,614,No,1
12815,26.0,male,Associate,103226.0,0,MORTGAGE,8000.0,DEBTCONSOLIDATION,11.01,0.08,3.0,583,Yes,0
36066,28.0,female,Bachelor,80448.0,5,RENT,5000.0,VENTURE,7.96,0.06,6.0,651,No,0
3336,23.0,male,High School,44149.0,0,MORTGAGE,4800.0,VENTURE,10.38,0.11,4.0,642,Yes,0
14513,22.0,female,Master,131466.0,0,MORTGAGE,14400.0,EDUCATION,13.48,0.11,3.0,679,Yes,0
26898,29.0,female,Bachelor,141988.0,5,OWN,20000.0,VENTURE,6.17,0.14,9.0,606,No,0
4457,24.0,male,High School,56129.0,0,RENT,4800.0,PERSONAL,8.9,0.09,2.0,537,Yes,0
11135,21.0,male,High School,60415.0,0,RENT,10000.0,DEBTCONSOLIDATION,11.71,0.17,3.0,603,Yes,0
4610,26.0,female,Bachelor,144835.0,5,RENT,10000.0,HOMEIMPROVEMENT,12.68,0.07,2.0,529,Yes,0
32132,44.0,male,Doctorate,63363.0,19,RENT,10000.0,MEDICAL,14.11,0.16,12.0,604,No,1
19898,27.0,male,Bachelor,125961.0,5,RENT,11000.0,DEBTCONSOLIDATION,11.01,0.09,8.0,580,No,0
733,24.0,male,Bachelor,83573.0,1,RENT,20000.0,HOMEIMPROVEMENT,14.82,0.24,4.0,693,No,1
1911,21.0,male,Associate,48896.0,0,RENT,2000.0,EDUCATION,14.72,0.04,3.0,647,No,0
19885,28.0,male,Master,85022.0,1,RENT,11000.0,VENTURE,13.79,0.13,8.0,604,No,0
19632,33.0,male,Master,43014.0,10,MORTGAGE,6000.0,PERSONAL,5.42,0.14,6.0,628,Yes,0
7144,23.0,male,High School,63171.0,0,MORTGAGE,5000.0,PERSONAL,6.92,0.08,3.0,630,Yes,0
39475,31.0,female,Master,73089.0,5,RENT,8000.0,MEDICAL,8.93,0.11,6.0,633,No,0
15078,24.0,male,High School,130453.0,1,MORTGAGE,25000.0,DEBTCONSOLIDATION,13.99,0.19,2.0,658,No,1
19824,27.0,male,High School,44219.0,4,MORTGAGE,7000.0,HOMEIMPROVEMENT,12.98,0.16,7.0,668,No,0
12029,23.0,male,High School,95370.0,3,MORTGAGE,7200.0,EDUCATION,7.49,0.08,3.0,568,Yes,0
25624,28.0,male,High School,106525.0,4,MORTGAGE,24000.0,PERSONAL,10.75,0.23,7.0,617,Yes,0
39420,24.0,male,Master,120949.0,0,RENT,6000.0,PERSONAL,12.98,0.05,4.0,667,No,0
1664,22.0,female,Associate,25216.0,0,RENT,1675.0,EDUCATION,7.74,0.07,3.0,666,Yes,0
27536,33.0,female,High School,178617.0,8,MORTGAGE,8000.0,VENTURE,13.98,0.04,5.0,582,Yes,0
19668,28.0,female,Associate,58349.0,3,RENT,3200.0,EDUCATION,15.7,0.05,7.0,573,Yes,0
44748,28.0,female,Bachelor,41846.0,6,RENT,5000.0,PERSONAL,7.91,0.12,5.0,588,No,1
24370,30.0,female,Master,80312.0,8,MORTGAGE,11200.0,EDUCATION,13.49,0.14,9.0,618,No,1
43509,25.0,female,Master,65759.0,2,RENT,6182.0,HOMEIMPROVEMENT,16.45,0.09,4.0,607,No,1
32338,52.0,male,Bachelor,19532.0,30,RENT,1200.0,PERSONAL,11.01,0.06,20.0,711,No,1
41793,23.0,female,Associate,43298.0,2,RENT,2028.0,EDUCATION,8.14,0.05,2.0,595,Yes,0
14298,23.0,male,Associate,125802.0,0,MORTGAGE,9000.0,PERSONAL,10.65,0.07,2.0,677,No,0
13275,24.0,male,High School,108721.0,4,MORTGAGE,24000.0,DEBTCONSOLIDATION,13.06,0.22,2.0,672,No,0
35190,31.0,male,High School,37447.0,11,RENT,4799.0,EDUCATION,12.29,0.13,8.0,677,No,0
14432,21.0,female,High School,38437.0,0,RENT,15000.0,MEDICAL,6.62,0.39,3.0,638,No,1
30408,39.0,female,High School,65825.0,16,MORTGAGE,25000.0,PERSONAL,11.49,0.38,16.0,618,Yes,0
33860,27.0,male,High School,112280.0,4,MORTGAGE,16000.0,HOMEIMPROVEMENT,13.01,0.14,9.0,652,Yes,0
24199,30.0,male,Associate,85117.0,6,MORTGAGE,15000.0,HOMEIMPROVEMENT,12.73,0.18,6.0,675,Yes,0
8965,23.0,male,Bachelor,73089.0,0,MORTGAGE,2000.0,PERSONAL,10.36,0.03,2.0,621,No,0
35816,26.0,male,Master,75365.0,3,MORTGAGE,17000.0,EDUCATION,6.8,0.23,5.0,654,Yes,0
35088,22.0,female,Bachelor,105704.0,1,MORTGAGE,25000.0,HOMEIMPROVEMENT,13.08,0.24,3.0,634,No,0
29847,38.0,male,Associate,49442.0,17,OWN,9000.0,MEDICAL,7.49,0.18,16.0,693,Yes,0
40155,24.0,male,Bachelor,79187.0,0,MORTGAGE,6000.0,PERSONAL,10.77,0.08,2.0,680,Yes,0
32512,54.0,male,Bachelor,118629.0,34,MORTGAGE,10000.0,PERSONAL,13.23,0.08,20.0,629,No,0
40475,24.0,female,Master,39324.0,1,MORTGAGE,15000.0,DEBTCONSOLIDATION,11.44,0.38,4.0,641,Yes,0
2907,23.0,male,Master,42983.0,1,MORTGAGE,3825.0,VENTURE,7.49,0.09,4.0,584,Yes,0
6093,23.0,male,High School,25362.0,1,RENT,5950.0,DEBTCONSOLIDATION,13.49,0.23,3.0,600,Yes,0
8258,23.0,female,Bachelor,68742.0,3,OWN,12000.0,MEDICAL,10.38,0.17,2.0,603,Yes,0
21662,28.0,male,Associate,52659.0,7,RENT,6000.0,VENTURE,9.99,0.11,9.0,670,Yes,0
974,24.0,female,High School,52304.0,0,RENT,18000.0,DEBTCONSOLIDATION,11.03,0.34,2.0,487,No,1
6994,24.0,female,Master,93846.0,2,RENT,6150.0,DEBTCONSOLIDATION,5.99,0.07,4.0,653,No,0
35246,27.0,male,Bachelor,55672.0,5,MORTGAGE,6477.0,PERSONAL,10.51,0.12,5.0,684,Yes,0
21553,27.0,male,Bachelor,39491.0,3,RENT,6000.0,EDUCATION,14.27,0.15,8.0,563,No,0
26464,28.0,male,Bachelor,124130.0,4,MORTGAGE,6000.0,MEDICAL,5.79,0.05,8.0,582,Yes,0
6498,26.0,male,Associate,55190.0,4,RENT,6000.0,VENTURE,11.71,0.11,2.0,633,No,0
3091,25.0,male,Bachelor,43531.0,4,MORTGAGE,1000.0,DEBTCONSOLIDATION,11.01,0.02,3.0,696,No,0
23821,27.0,male,Doctorate,72747.0,4,RENT,9600.0,VENTURE,10.65,0.13,7.0,568,Yes,0
10435,22.0,male,Associate,82635.0,1,MORTGAGE,6400.0,VENTURE,7.14,0.08,3.0,581,No,0
5480,26.0,female,Associate,73094.0,5,RENT,5000.0,VENTURE,10.99,0.07,2.0,663,Yes,0
39763,26.0,female,Associate,84848.0,3,MORTGAGE,14000.0,VENTURE,5.58,0.17,3.0,628,No,0
